"By variant(1)","By province(1)","By age(1)",2022,2025,2030,2035,2040,2045,2050,2052
"Medium","Daejeon","20 Years",0.00283,0.00056,0.00174,0.00289,0.00336,0.00336,0.00336,0.00336
"Medium","Daejeon","21 Years",0.00340,0.00107,0.00279,0.00449,0.00517,0.00517,0.00517,0.00517
"Medium","Daejeon","22 Years",0.00366,0.00195,0.00439,0.00680,0.00776,0.00776,0.00776,0.00776
"Medium","Daejeon","23 Years",0.00649,0.00341,0.00673,0.01003,0.01134,0.01134,0.01134,0.01134
"Medium","Daejeon","24 Years",0.00793,0.00569,0.01006,0.01440,0.01613,0.01613,0.01613,0.01613
"Medium","Daejeon","25 Years",0.00984,0.00907,0.01460,0.02010,0.02230,0.02230,0.02230,0.02230
"Medium","Daejeon","26 Years",0.01638,0.01379,0.02053,0.02723,0.02991,0.02991,0.02991,0.02991
"Medium","Daejeon","27 Years",0.02436,0.01997,0.02787,0.03574,0.03887,0.03887,0.03887,0.03887
"Medium","Daejeon","28 Years",0.03547,0.02754,0.03647,0.04536,0.04891,0.04891,0.04891,0.04891
"Medium","Daejeon","29 Years",0.04892,0.03611,0.04586,0.05558,0.05947,0.05947,0.05947,0.05947
"Medium","Daejeon","30 Years",0.05839,0.04495,0.05531,0.06566,0.06979,0.06979,0.06979,0.06979
"Medium","Daejeon","31 Years",0.08257,0.05306,0.06410,0.07511,0.07891,0.07891,0.07891,0.07891
"Medium","Daejeon","32 Years",0.08592,0.05934,0.07103,0.08269,0.08585,0.08585,0.08585,0.08585
"Medium","Daejeon","33 Years",0.08794,0.06276,0.07504,0.08730,0.08971,0.08971,0.08971,0.08971
"Medium","Daejeon","34 Years",0.08077,0.06271,0.07539,0.08803,0.09067,0.08987,0.08987,0.08987
"Medium","Daejeon","35 Years",0.07639,0.05910,0.07178,0.08441,0.08747,0.08617,0.08617,0.08617
"Medium","Daejeon","36 Years",0.05725,0.05248,0.06453,0.07654,0.08012,0.07891,0.07891,0.07891
"Medium","Daejeon","37 Years",0.04894,0.04383,0.05455,0.06523,0.06924,0.06890,0.06890,0.06890
"Medium","Daejeon","38 Years",0.03614,0.03438,0.04314,0.05186,0.05605,0.05722,0.05722,0.05722
"Medium","Daejeon","39 Years",0.02484,0.02529,0.03174,0.03816,0.04214,0.04460,0.04511,0.04511
"Medium","Daejeon","40 Years",0.01894,0.01742,0.02158,0.02573,0.02914,0.03232,0.03368,0.03368
"Medium","Daejeon","41 Years",0.01121,0.01122,0.01348,0.01573,0.01833,0.02156,0.02376,0.02376
"Medium","Daejeon","42 Years",0.00584,0.00674,0.00768,0.00862,0.01036,0.01309,0.01580,0.01580
"Medium","Daejeon","43 Years",0.00308,0.00377,0.00398,0.00419,0.00518,0.00715,0.00987,0.00987
"Medium","Daejeon","44 Years",0.00179,0.00196,0.00187,0.00178,0.00226,0.00346,0.00531,0.00578
"Medium","Daejeon","45 Years",0.00045,0.00095,0.00080,0.00066,0.00084,0.00146,0.00254,0.00317
"Medium","Daejeon","46 Years",0.00027,0.00043,0.00052,0.00062,0.00026,0.00053,0.00106,0.00141
"Medium","Daejeon","47 Years",0.00017,0.00018,0.00015,0.00012,0.00007,0.00016,0.00038,0.00054
"Medium","Daejeon","48 Years",0.00000,0.00007,0.00007,0.00007,0.00001,0.00004,0.00012,0.00018
"Medium","Daejeon","49 Years",0.00000,0.00002,0.00002,0.00001,0.00002,0.00001,0.00003,0.00005
"Medium","Ulsan","TFR",0.85,0.77,0.95,1.12,1.19,1.20,1.22,1.22
"Medium","Ulsan","15 Years",0.00000,0.00001,0.00011,0.00022,0.00026,0.00026,0.00026,0.00026
"Medium","Ulsan","16 Years",0.00021,0.00002,0.00021,0.00042,0.00050,0.00050,0.00050,0.00050
"Medium","Ulsan","17 Years",0.00082,0.00006,0.00039,0.00074,0.00088,0.00088,0.00088,0.00088
"Medium","Ulsan","18 Years",0.00058,0.00013,0.00069,0.00127,0.00150,0.00150,0.00150,0.00150
"Medium","Ulsan","19 Years",0.00164,0.00029,0.00120,0.00212,0.00250,0.00250,0.00250,0.00250
"Medium","Ulsan","20 Years",0.00263,0.00060,0.00202,0.00345,0.00402,0.00402,0.00402,0.00402
"Medium","Ulsan","21 Years",0.00179,0.00120,0.00332,0.00544,0.00629,0.00629,0.00629,0.00629
"Medium","Ulsan","22 Years",0.00366,0.00227,0.00531,0.00834,0.00954,0.00954,0.00954,0.00954
"Medium","Ulsan","23 Years",0.00466,0.00406,0.00825,0.01240,0.01404,0.01404,0.01404,0.01404
"Medium","Ulsan","24 Years",0.00870,0.00691,0.01243,0.01787,0.02002,0.02002,0.02002,0.02002
"Medium","Ulsan","25 Years",0.01198,0.01116,0.01812,0.02494,0.02764,0.02764,0.02764,0.02764
"Medium","Ulsan","26 Years",0.01488,0.01708,0.02546,0.03365,0.03689,0.03689,0.03689,0.03689
"Medium","Ulsan","27 Years",0.02999,0.02479,0.03444,0.04385,0.04756,0.04756,0.04756,0.04756
"Medium","Ulsan","28 Years",0.04155,0.03408,0.04473,0.05511,0.05918,0.05918,0.05918,0.05918
"Medium","Ulsan","29 Years",0.05814,0.04438,0.05569,0.06669,0.07101,0.07101,0.07101,0.07101
"Medium","Ulsan","30 Years",0.08223,0.05470,0.06633,0.07762,0.08205,0.08205,0.08205,0.08205
"Medium","Ulsan","31 Years",0.08916,0.06379,0.07576,0.08737,0.09122,0.09122,0.09122,0.09122
"Medium","Ulsan","32 Years",0.09267,0.07036,0.08264,0.09451,0.09748,0.09748,0.09748,0.09748
"Medium","Ulsan","33 Years",0.08600,0.07336,0.08591,0.09799,0.10000,0.10000,0.10000,0.10000
"Medium","Ulsan","34 Years",0.08798,0.07227,0.08493,0.09706,0.09923,0.09837,0.09837,0.09837
"Medium","Ulsan","35 Years",0.06475,0.06722,0.07964,0.09146,0.09405,0.09268,0.09268,0.09268
"Medium","Ulsan","36 Years",0.04851,0.05898,0.07062,0.08163,0.08475,0.08352,0.08352,0.08352
"Medium","Ulsan","37 Years",0.03773,0.04877,0.05899,0.06861,0.07218,0.07187,0.07187,0.07187
"Medium","Ulsan","38 Years",0.02599,0.03795,0.04620,0.05394,0.05772,0.05896,0.05896,0.05896
"Medium","Ulsan","39 Years",0.01943,0.02775,0.03374,0.03933,0.04298,0.04550,0.04602,0.04602
"Medium","Ulsan","40 Years",0.01320,0.01903,0.02283,0.02636,0.02951,0.03272,0.03410,0.03410
"Medium","Ulsan","41 Years",0.00927,0.01222,0.01420,0.01605,0.01848,0.02171,0.02392,0.02392
"Medium","Ulsan","42 Years",0.00607,0.00733,0.00808,0.00878,0.01041,0.01314,0.01584,0.01584
"Medium","Ulsan","43 Years",0.00167,0.00410,0.00418,0.00426,0.00520,0.00716,0.00987,0.00987
"Medium","Ulsan","44 Years",0.00136,0.00213,0.00197,0.00181,0.00226,0.00347,0.00530,0.00578
"Medium","Ulsan","45 Years",0.00036,0.00103,0.00084,0.00067,0.00084,0.00146,0.00253,0.00316
"Medium","Ulsan","46 Years",0.00012,0.00046,0.00055,0.00063,0.00026,0.00053,0.00106,0.00140
"Medium","Ulsan","47 Years",0.00011,0.00019,0.00015,0.00012,0.00007,0.00016,0.00038,0.00054
"Medium","Ulsan","48 Years",0.00000,0.00007,0.00007,0.00007,0.00001,0.00004,0.00012,0.00018
"Medium","Ulsan","49 Years",0.00000,0.00003,0.00002,0.00001,0.00002,0.00001,0.00003,0.00005
"Medium","Sejong","TFR",1.12,1.03,1.24,1.42,1.48,1.50,1.51,1.51
"Medium","Sejong","15 Years",0.00000,0.00000,0.00001,0.00002,0.00002,0.00002,0.00002,0.00002
"Medium","Sejong","16 Years",0.00000,0.00000,0.00003,0.00008,0.00010,0.00010,0.00010,0.00010
"Medium","Sejong","17 Years",0.00000,0.00000,0.00008,0.00022,0.00028,0.00028,0.00028,0.00028
"Medium","Sejong","18 Years",0.00100,0.00001,0.00021,0.00052,0.00067,0.00067,0.00067,0.00067
"Medium","Sejong","19 Years",0.00111,0.00005,0.00049,0.00114,0.00144,0.00144,0.00144,0.00144
"Medium","Sejong","20 Years",0.00244,0.00016,0.00108,0.00232,0.00288,0.00288,0.00288,0.00288
"Medium","Sejong","21 Years",0.00532,0.00046,0.00221,0.00443,0.00540,0.00540,0.00540,0.00540
"Medium","Sejong","22 Years",0.00531,0.00118,0.00428,0.00795,0.00951,0.00951,0.00951,0.00951
"Medium","Sejong","23 Years",0.00606,0.00275,0.00781,0.01345,0.01579,0.01579,0.01579,0.01579
"Medium","Sejong","24 Years",0.01137,0.00582,0.01343,0.02148,0.02476,0.02476,0.02476,0.02476
"Medium","Sejong","25 Years",0.01253,0.01117,0.02174,0.03244,0.03670,0.03670,0.03670,0.03670
"Medium","Sejong","26 Years",0.01483,0.01958,0.03312,0.04630,0.05146,0.05146,0.05146,0.05146
"Medium","Sejong","27 Years",0.03195,0.03141,0.04743,0.06254,0.06835,0.06835,0.06835,0.06835
"Medium","Sejong","28 Years",0.05019,0.04630,0.06385,0.07997,0.08608,0.08608,0.08608,0.08608
"Medium","Sejong","29 Years",0.07862,0.06295,0.08085,0.09692,0.10291,0.10291,0.10291,0.10291
"Medium","Sejong","30 Years",0.10315,0.07926,0.09638,0.11143,0.11696,0.11696,0.11696,0.11696
"Medium","Sejong","31 Years",0.11054,0.09277,0.10873,0.12248,0.12652,0.12652,0.12652,0.12652
"Medium","Sejong","32 Years",0.12765,0.10134,0.11594,0.12824,0.13045,0.13045,0.13045,0.13045
"Medium","Sejong","33 Years",0.11611,0.10367,0.11697,0.12788,0.12840,0.12840,0.12840,0.12840
"Medium","Sejong","34 Years",0.10639,0.09966,0.11175,0.12136,0.12186,0.12082,0.12082,0.12082
"Medium","Sejong","35 Years",0.09749,0.09028,0.10114,0.10949,0.11035,0.10882,0.10882,0.10882
"Medium","Sejong","36 Years",0.07339,0.07719,0.08669,0.09372,0.09514,0.09390,0.09390,0.09390
"Medium","Sejong","37 Years",0.05407,0.06237,0.07025,0.07586,0.07784,0.07766,0.07766,0.07766
"Medium","Sejong","38 Years",0.04323,0.04761,0.05365,0.05777,0.06014,0.06154,0.06154,0.06154
"Medium","Sejong","39 Years",0.02328,0.03430,0.03841,0.04110,0.04357,0.04616,0.04668,0.04668
"Medium","Sejong","40 Years",0.01870,0.02327,0.02562,0.02705,0.02932,0.03248,0.03382,0.03382
"Medium","Sejong","41 Years",0.01207,0.01483,0.01580,0.01628,0.01811,0.02122,0.02334,0.02334
"Medium","Sejong","42 Years",0.00780,0.00885,0.00893,0.00884,0.01012,0.01272,0.01528,0.01528
"Medium","Sejong","43 Years",0.00388,0.00494,0.00461,0.00427,0.00503,0.00689,0.00945,0.00945
"Medium","Sejong","44 Years",0.00197,0.00257,0.00216,0.00182,0.00219,0.00332,0.00505,0.00550
"Medium","Sejong","45 Years",0.00028,0.00124,0.00093,0.00067,0.00081,0.00140,0.00241,0.00301
"Medium","Sejong","46 Years",0.00000,0.00056,0.00060,0.00063,0.00025,0.00051,0.00101,0.00133
"Medium","Sejong","47 Years",0.00000,0.00023,0.00017,0.00012,0.00006,0.00015,0.00036,0.00051
"Medium","Sejong","48 Years",0.00000,0.00009,0.00008,0.00007,0.00001,0.00004,0.00011,0.00017
"Medium","Sejong","49 Years",0.00000,0.00003,0.00002,0.00001,0.00001,0.00001,0.00003,0.00005
"Medium","Gyeonggi-do","TFR",0.84,0.68,0.86,1.03,1.10,1.11,1.12,1.13
"Medium","Gyeonggi-do","15 Years",0.00002,0.00001,0.00008,0.00016,0.00019,0.00019,0.00019,0.00019
"Medium","Gyeonggi-do","16 Years",0.00015,0.00002,0.00015,0.00030,0.00036,0.00036,0.00036,0.00036
"Medium","Gyeonggi-do","17 Years",0.00031,0.00004,0.00028,0.00054,0.00064,0.00064,0.00064,0.00064
"Medium","Gyeonggi-do","18 Years",0.00034,0.00009,0.00050,0.00093,0.00110,0.00110,0.00110,0.00110
"Medium","Gyeonggi-do","19 Years",0.00068,0.00021,0.00088,0.00157,0.00185,0.00185,0.00185,0.00185
"Medium","Gyeonggi-do","20 Years",0.00155,0.00044,0.00149,0.00258,0.00301,0.00301,0.00301,0.00301
"Medium","Gyeonggi-do","21 Years",0.00264,0.00088,0.00248,0.00411,0.00477,0.00477,0.00477,0.00477
"Medium","Gyeonggi-do","22 Years",0.00366,0.00167,0.00401,0.00639,0.00735,0.00735,0.00735,0.00735
"Medium","Gyeonggi-do","23 Years",0.00451,0.00303,0.00632,0.00965,0.01098,0.01098,0.01098,0.01098
"Medium","Gyeonggi-do","24 Years",0.00689,0.00524,0.00967,0.01413,0.01592,0.01592,0.01592,0.01592
"Medium","Gyeonggi-do","25 Years",0.01019,0.00860,0.01432,0.02005,0.02235,0.02235,0.02235,0.02235
"Medium","Gyeonggi-do","26 Years",0.01460,0.01340,0.02047,0.02754,0.03037,0.03037,0.03037,0.03037
"Medium","Gyeonggi-do","27 Years",0.02272,0.01981,0.02820,0.03655,0.03988,0.03988,0.03988,0.03988
"Medium","Gyeonggi-do","28 Years",0.03393,0.02776,0.03731,0.04679,0.05057,0.05057,0.05057,0.05057
"Medium","Gyeonggi-do","29 Years",0.04582,0.03686,0.04732,0.05770,0.06182,0.06182,0.06182,0.06182
"Medium","Gyeonggi-do","30 Years",0.06399,0.04632,0.05743,0.06842,0.07279,0.07279,0.07279,0.07279
"Medium","Gyeonggi-do","31 Years",0.07794,0.05504,0.06681,0.07844,0.08244,0.08244,0.08244,0.08244
"Medium","Gyeonggi-do","32 Years",0.08853,0.06180,0.07417,0.08639,0.08968,0.08968,0.08968,0.08968
"Medium","Gyeonggi-do","33 Years",0.08791,0.06551,0.07841,0.09112,0.09357,0.09357,0.09357,0.09357
"Medium","Gyeonggi-do","34 Years",0.08307,0.06551,0.07871,0.09170,0.09434,0.09352,0.09352,0.09352
"Medium","Gyeonggi-do","35 Years",0.07612,0.06174,0.07483,0.08769,0.09074,0.08939,0.08939,0.08939
"Medium","Gyeonggi-do","36 Years",0.06160,0.05478,0.06715,0.07927,0.08283,0.08159,0.08159,0.08159
"Medium","Gyeonggi-do","37 Years",0.04709,0.04571,0.05665,0.06734,0.07134,0.07099,0.07099,0.07099
"Medium","Gyeonggi-do","38 Years",0.03531,0.03582,0.04472,0.05340,0.05756,0.05878,0.05878,0.05878
"Medium","Gyeonggi-do","39 Years",0.02613,0.02633,0.03285,0.03920,0.04316,0.04569,0.04621,0.04621
"Medium","Gyeonggi-do","40 Years",0.01873,0.01812,0.02231,0.02639,0.02979,0.03304,0.03443,0.03443
"Medium","Gyeonggi-do","41 Years",0.01185,0.01166,0.01392,0.01611,0.01872,0.02200,0.02425,0.02425
"Medium","Gyeonggi-do","42 Years",0.00642,0.00700,0.00793,0.00883,0.01057,0.01335,0.01610,0.01610
"Medium","Gyeonggi-do","43 Years",0.00356,0.00392,0.00411,0.00428,0.00528,0.00729,0.01006,0.01006
"Medium","Gyeonggi-do","44 Years",0.00183,0.00204,0.00193,0.00182,0.00230,0.00353,0.00541,0.00589
"Medium","Gyeonggi-do","45 Years",0.00078,0.00099,0.00083,0.00068,0.00086,0.00149,0.00259,0.00323
"Medium","Gyeonggi-do","46 Years",0.00027,0.00044,0.00054,0.00063,0.00027,0.00054,0.00108,0.00143
"Medium","Gyeonggi-do","47 Years",0.00011,0.00018,0.00015,0.00012,0.00007,0.00016,0.00039,0.00055
"Medium","Gyeonggi-do","48 Years",0.00003,0.00007,0.00007,0.00007,0.00001,0.00004,0.00012,0.00018
"Medium","Gyeonggi-do","49 Years",0.00002,0.00002,0.00002,0.00001,0.00002,0.00001,0.00003,0.00005
"Medium","Gangwon-do","TFR",0.97,0.83,1.01,1.18,1.24,1.25,1.27,1.27
"Medium","Gangwon-do","15 Years",0.00016,0.00002,0.00021,0.00039,0.00047,0.00047,0.00047,0.00047
"Medium","Gangwon-do","16 Years",0.00000,0.00005,0.00037,0.00068,0.00080,0.00080,0.00080,0.00080
"Medium","Gangwon-do","17 Years",0.00047,0.00011,0.00063,0.00115,0.00135,0.00135,0.00135,0.00135
"Medium","Gangwon-do","18 Years",0.00045,0.00023,0.00107,0.00188,0.00221,0.00221,0.00221,0.00221
"Medium","Gangwon-do","19 Years",0.00204,0.00048,0.00178,0.00303,0.00352,0.00352,0.00352,0.00352
"Medium","Gangwon-do","20 Years",0.00235,0.00095,0.00288,0.00474,0.00547,0.00547,0.00547,0.00547
"Medium","Gangwon-do","21 Years",0.00513,0.00180,0.00457,0.00724,0.00828,0.00828,0.00828,0.00828
"Medium","Gangwon-do","22 Years",0.00607,0.00325,0.00708,0.01075,0.01218,0.01218,0.01218,0.01218
"Medium","Gangwon-do","23 Years",0.01179,0.00558,0.01065,0.01551,0.01741,0.01741,0.01741,0.01741
"Medium","Gangwon-do","24 Years",0.01577,0.00913,0.01557,0.02174,0.02415,0.02415,0.02415,0.02415
"Medium","Gangwon-do","25 Years",0.01821,0.01422,0.02205,0.02955,0.03248,0.03248,0.03248,0.03248
"Medium","Gangwon-do","26 Years",0.02755,0.02106,0.03017,0.03891,0.04231,0.04231,0.04231,0.04231
"Medium","Gangwon-do","27 Years",0.04401,0.02965,0.03979,0.04954,0.05335,0.05335,0.05335,0.05335
"Medium","Gangwon-do","28 Years",0.05618,0.03965,0.05050,0.06095,0.06502,0.06502,0.06502,0.06502
"Medium","Gangwon-do","29 Years",0.06886,0.05035,0.06154,0.07233,0.07654,0.07654,0.07654,0.07654
"Medium","Gangwon-do","30 Years",0.08338,0.06068,0.07190,0.08271,0.08693,0.08693,0.08693,0.08693
"Medium","Gangwon-do","31 Years",0.09375,0.06938,0.08071,0.09161,0.09515,0.09515,0.09515,0.09515
"Medium","Gangwon-do","32 Years",0.09699,0.07521,0.08669,0.09770,0.10028,0.10028,0.10028,0.10028
"Medium","Gangwon-do","33 Years",0.07804,0.07727,0.08892,0.10003,0.10162,0.10162,0.10162,0.10162
"Medium","Gangwon-do","34 Years",0.08244,0.07519,0.08690,0.09799,0.09978,0.09892,0.09892,0.09892
"Medium","Gangwon-do","35 Years",0.07245,0.06923,0.08070,0.09149,0.09372,0.09237,0.09237,0.09237
"Medium","Gangwon-do","36 Years",0.05497,0.06025,0.07100,0.08103,0.08381,0.08261,0.08261,0.08261
"Medium","Gangwon-do","37 Years",0.04316,0.04951,0.05895,0.06769,0.07095,0.07067,0.07067,0.07067
"Medium","Gangwon-do","38 Years",0.03379,0.03835,0.04595,0.05296,0.05647,0.05770,0.05770,0.05770
"Medium","Gangwon-do","39 Years",0.02771,0.02794,0.03345,0.03849,0.04190,0.04437,0.04487,0.04487
"Medium","Gangwon-do","40 Years",0.01689,0.01912,0.02257,0.02573,0.02870,0.03182,0.03315,0.03315
"Medium","Gangwon-do","41 Years",0.01247,0.01226,0.01403,0.01565,0.01794,0.02108,0.02321,0.02321
"Medium","Gangwon-do","42 Years",0.00568,0.00734,0.00797,0.00855,0.01010,0.01274,0.01535,0.01535
"Medium","Gangwon-do","43 Years",0.00455,0.00410,0.00412,0.00414,0.00504,0.00694,0.00956,0.00956
"Medium","Gangwon-do","44 Years",0.00195,0.00214,0.00194,0.00176,0.00220,0.00336,0.00513,0.00559
"Medium","Gangwon-do","45 Years",0.00050,0.00103,0.00083,0.00065,0.00082,0.00142,0.00245,0.00306
"Medium","Gangwon-do","46 Years",0.00019,0.00046,0.00054,0.00061,0.00026,0.00051,0.00103,0.00136
"Medium","Gangwon-do","47 Years",0.00018,0.00019,0.00015,0.00012,0.00007,0.00016,0.00037,0.00052
"Medium","Gangwon-do","48 Years",0.00000,0.00007,0.00007,0.00007,0.00001,0.00004,0.00011,0.00017
"Medium","Gangwon-do","49 Years",0.00000,0.00003,0.00002,0.00001,0.00001,0.00001,0.00003,0.00005
"Medium","Chungcheongbuk-do","TFR",0.87,0.79,0.97,1.14,1.20,1.21,1.22,1.23
"Medium","Chungcheongbuk-do","15 Years",0.00000,0.00003,0.00024,0.00045,0.00053,0.00053,0.00053,0.00053
"Medium","Chungcheongbuk-do","16 Years",0.00000,0.00006,0.00040,0.00073,0.00086,0.00086,0.00086,0.00086
"Medium","Chungcheongbuk-do","17 Years",0.00044,0.00012,0.00067,0.00119,0.00139,0.00139,0.00139,0.00139
"Medium","Chungcheongbuk-do","18 Years",0.00028,0.00026,0.00111,0.00191,0.00223,0.00223,0.00223,0.00223
"Medium","Chungcheongbuk-do","19 Years",0.00168,0.00051,0.00180,0.00302,0.00350,0.00350,0.00350,0.00350
"Medium","Chungcheongbuk-do","20 Years",0.00225,0.00099,0.00288,0.00466,0.00536,0.00536,0.00536,0.00536
"Medium","Chungcheongbuk-do","21 Years",0.00431,0.00183,0.00450,0.00703,0.00802,0.00802,0.00802,0.00802
"Medium","Chungcheongbuk-do","22 Years",0.00697,0.00324,0.00688,0.01034,0.01169,0.01169,0.01169,0.01169
"Medium","Chungcheongbuk-do","23 Years",0.00937,0.00548,0.01026,0.01481,0.01659,0.01659,0.01659,0.01659
"Medium","Chungcheongbuk-do","24 Years",0.01385,0.00886,0.01487,0.02064,0.02289,0.02289,0.02289,0.02289
"Medium","Chungcheongbuk-do","25 Years",0.01680,0.01364,0.02094,0.02795,0.03069,0.03069,0.03069,0.03069
"Medium","Chungcheongbuk-do","26 Years",0.02388,0.02005,0.02853,0.03671,0.03991,0.03991,0.03991,0.03991
"Medium","Chungcheongbuk-do","27 Years",0.03549,0.02807,0.03755,0.04672,0.05032,0.05032,0.05032,0.05032
"Medium","Chungcheongbuk-do","28 Years",0.04820,0.03743,0.04763,0.05753,0.06141,0.06141,0.06141,0.06141
"Medium","Chungcheongbuk-do","29 Years",0.06535,0.04748,0.05809,0.06842,0.07248,0.07248,0.07248,0.07248
"Medium","Chungcheongbuk-do","30 Years",0.07976,0.05726,0.06802,0.07850,0.08262,0.08262,0.08262,0.08262
"Medium","Chungcheongbuk-do","31 Years",0.08284,0.06560,0.07660,0.08732,0.09084,0.09084,0.09084,0.09084
"Medium","Chungcheongbuk-do","32 Years",0.09256,0.07133,0.08262,0.09358,0.09623,0.09623,0.09623,0.09623
"Medium","Chungcheongbuk-do","33 Years",0.07818,0.07355,0.08513,0.09633,0.09807,0.09807,0.09807,0.09807
"Medium","Chungcheongbuk-do","34 Years",0.07523,0.07184,0.08359,0.09490,0.09686,0.09602,0.09602,0.09602
"Medium","Chungcheongbuk-do","35 Years",0.06468,0.06640,0.07800,0.08910,0.09151,0.09017,0.09017,0.09017
"Medium","Chungcheongbuk-do","36 Years",0.04894,0.05800,0.06892,0.07933,0.08228,0.08109,0.08109,0.08109
"Medium","Chungcheongbuk-do","37 Years",0.04004,0.04781,0.05744,0.06658,0.07000,0.06970,0.06970,0.06970
"Medium","Chungcheongbuk-do","38 Years",0.02730,0.03712,0.04493,0.05230,0.05595,0.05715,0.05715,0.05715
"Medium","Chungcheongbuk-do","39 Years",0.02070,0.02710,0.03278,0.03813,0.04165,0.04410,0.04460,0.04460
"Medium","Chungcheongbuk-do","40 Years",0.01252,0.01857,0.02216,0.02554,0.02860,0.03171,0.03305,0.03305
"Medium","Chungcheongbuk-do","41 Years",0.00853,0.01191,0.01379,0.01555,0.01791,0.02105,0.02318,0.02318
"Medium","Chungcheongbuk-do","42 Years",0.00539,0.00714,0.00784,0.00850,0.01009,0.01274,0.01535,0.01535
"Medium","Chungcheongbuk-do","43 Years",0.00294,0.00399,0.00406,0.00412,0.00504,0.00695,0.00957,0.00957
"Medium","Chungcheongbuk-do","44 Years",0.00116,0.00208,0.00191,0.00175,0.00220,0.00336,0.00514,0.00560
"Medium","Chungcheongbuk-do","45 Years",0.00074,0.00100,0.00082,0.00065,0.00082,0.00142,0.00246,0.00307
"Medium","Chungcheongbuk-do","46 Years",0.00018,0.00045,0.00053,0.00061,0.00026,0.00051,0.00103,0.00136
"Medium","Chungcheongbuk-do","47 Years",0.00008,0.00019,0.00015,0.00012,0.00007,0.00016,0.00037,0.00052
"Medium","Chungcheongbuk-do","48 Years",0.00000,0.00007,0.00007,0.00007,0.00001,0.00004,0.00011,0.00017
"Medium","Chungcheongbuk-do","49 Years",0.00000,0.00003,0.00002,0.00001,0.00001,0.00001,0.00003,0.00005
"Medium","Chungcheongnam-do","TFR",0.91,0.82,0.99,1.17,1.23,1.24,1.26,1.26
"Medium","Chungcheongnam-do","15 Years",0.00000,0.00002,0.00022,0.00041,0.00049,0.00049,0.00049,0.00049
"Medium","Chungcheongnam-do","16 Years",0.00022,0.00005,0.00038,0.00070,0.00083,0.00083,0.00083,0.00083
"Medium","Chungcheongnam-do","17 Years",0.00032,0.00011,0.00065,0.00117,0.00137,0.00137,0.00137,0.00137
"Medium","Chungcheongnam-do","18 Years",0.00073,0.00024,0.00109,0.00190,0.00222,0.00222,0.00222,0.00222
"Medium","Chungcheongnam-do","19 Years",0.00139,0.00049,0.00179,0.00304,0.00353,0.00353,0.00353,0.00353
"Medium","Chungcheongnam-do","20 Years",0.00203,0.00097,0.00290,0.00474,0.00546,0.00546,0.00546,0.00546
